employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
7757,Technology,region_23,Master's & above,f,other,1,36,4.0,3,0,80,0
66150,Analytics,region_2,Bachelor's,m,other,1,34,4.0,7,0,85,0
19907,Operations,region_2,Master's & above,m,other,1,52,3.0,8,0,64,0
14543,Procurement,region_2,Master's & above,f,other,1,41,3.0,11,0,72,0
15512,Procurement,region_22,Bachelor's,m,other,2,29,4.0,2,0,72,0
2990,HR,region_5,Bachelor's,m,sourcing,1,34,3.0,7,0,63,1
46637,Technology,region_2,Bachelor's,m,sourcing,1,37,4.0,7,0,78,0
59621,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,30,3.0,5,0,43,0
77352,Sales & Marketing,region_2,Bachelor's,f,other,2,31,2.0,2,0,54,0
28378,Operations,region_22,Below Secondary,m,other,1,27,1.0,3,0,56,0
52144,Sales & Marketing,region_25,Bachelor's,m,other,3,30,1.0,3,0,51,0
10802,Technology,region_31,Master's & above,f,other,2,34,3.0,10,0,84,0
57554,Procurement,region_7,Master's & above,f,other,1,38,3.0,8,0,73,1
54594,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,43,4.0,13,0,45,0
36892,Technology,region_10,Master's & above,f,other,1,38,3.0,9,0,82,0
71074,Operations,region_2,Master's & above,m,other,1,54,5.0,21,0,60,0
11438,Sales & Marketing,region_13,Master's & above,f,sourcing,2,34,2.0,8,0,49,0
59622,Technology,region_28,Master's & above,m,sourcing,1,36,1.0,4,0,79,0
16695,Sales & Marketing,region_19,Master's & above,m,sourcing,1,46,3.0,15,0,50,0
59799,HR,region_15,Bachelor's,m,other,1,29,3.0,3,0,50,0
53381,Operations,region_28,Bachelor's,m,other,1,29,3.0,4,0,61,0
65288,HR,region_26,Bachelor's,f,other,1,30,5.0,6,0,52,0
49345,Procurement,region_2,Master's & above,m,sourcing,1,42,4.0,14,0,67,0
12583,Operations,region_7,Below Secondary,m,sourcing,2,26,5.0,2,0,54,0
55514,Technology,region_7,Master's & above,m,other,1,33,5.0,7,0,81,1
262,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,34,1.0,7,0,43,0
73760,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,25,3.0,2,0,52,0
74144,Analytics,region_4,Master's & above,m,other,2,36,4.0,7,0,86,0
29725,Sales & Marketing,region_26,Master's & above,m,sourcing,2,33,3.0,5,0,53,1
11400,Analytics,region_29,Bachelor's,f,other,1,28,4.0,2,0,87,0
53556,HR,region_4,Bachelor's,f,sourcing,1,27,5.0,4,0,53,1
10391,Sales & Marketing,region_1,Master's & above,m,other,1,29,3.0,3,0,53,0
43835,Technology,region_23,Bachelor's,m,other,1,25,3.0,3,0,80,0
4061,Technology,region_16,Bachelor's,m,other,1,40,5.0,4,0,82,0
76026,R&D,region_22,Bachelor's,m,referred,1,29,5.0,3,0,88,0
67919,HR,region_2,Bachelor's,m,other,2,28,1.0,2,0,45,0
7602,Analytics,region_31,Bachelor's,m,other,1,31,4.0,5,0,85,0
36097,Analytics,region_20,Bachelor's,m,sourcing,1,29,5.0,4,1,88,0
53487,Operations,region_31,Bachelor's,m,sourcing,2,34,3.0,10,0,61,0
56830,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,29,5.0,6,0,45,0
12807,Operations,region_32,Bachelor's,f,other,1,32,3.0,6,0,57,0
76845,HR,region_22,Bachelor's,f,other,1,30,3.0,8,0,53,0
71350,Sales & Marketing,region_17,Bachelor's,m,other,1,29,5.0,3,1,67,1
43811,Legal,region_26,Bachelor's,m,other,1,33,5.0,3,0,59,0
40344,Procurement,region_27,Master's & above,f,other,1,34,5.0,8,0,71,0
29878,Operations,region_22,Bachelor's,f,sourcing,1,27,4.0,4,0,65,0
53006,Operations,region_14,Master's & above,f,other,1,40,5.0,6,0,59,0
28916,Sales & Marketing,region_22,Bachelor's,m,other,1,35,3.0,6,0,51,0
16164,Operations,region_24,Bachelor's,f,other,1,29,4.0,3,0,59,0
60095,Sales & Marketing,region_28,Master's & above,f,other,1,30,1.0,5,0,54,0
64004,Analytics,region_7,Bachelor's,m,other,1,31,3.0,5,0,90,0
37081,Operations,region_4,Master's & above,f,sourcing,2,36,3.0,4,0,57,0
49537,Procurement,region_21,Bachelor's,f,other,1,40,4.0,11,0,69,0
66485,Analytics,region_22,Bachelor's,f,other,3,29,4.0,3,0,86,0
77159,Analytics,region_5,Master's & above,m,sourcing,1,37,2.0,7,1,81,1
32192,Sales & Marketing,region_10,Bachelor's,m,other,1,27,5.0,2,0,49,1
19970,Technology,region_2,Master's & above,m,other,2,40,4.0,8,0,78,0
67305,Procurement,region_2,Bachelor's,f,other,6,49,5.0,7,0,70,0
10684,Operations,region_4,Master's & above,m,other,1,43,5.0,5,0,67,0
11267,Operations,region_7,Bachelor's,f,sourcing,1,36,5.0,4,0,60,0
13937,Finance,region_20,Master's & above,m,other,2,33,3.0,5,0,57,0
77088,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,5.0,2,0,51,0
46748,Technology,region_22,Bachelor's,m,other,1,31,2.0,5,0,78,0
62852,Technology,region_13,Bachelor's,m,sourcing,1,35,4.0,7,0,79,0
42415,Operations,region_11,Bachelor's,m,sourcing,2,31,5.0,5,0,60,0
12485,Operations,region_16,Bachelor's,f,sourcing,1,35,5.0,7,0,67,0
40936,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,28,1.0,6,0,51,0
40048,Finance,region_26,Bachelor's,m,sourcing,1,23,1.0,2,0,59,0
27285,Sales & Marketing,region_22,Bachelor's,m,other,1,24,4.0,2,0,51,0
71791,Sales & Marketing,region_1,Bachelor's,m,other,1,36,2.0,7,0,52,0
3910,Analytics,region_27,Bachelor's,m,other,1,29,4.0,2,0,84,0
20017,Sales & Marketing,region_1,Master's & above,f,sourcing,2,32,1.0,3,0,49,0
26112,Operations,region_22,Bachelor's,m,other,1,48,3.0,7,0,63,0
71483,Technology,region_3,Bachelor's,m,other,1,30,3.0,8,0,83,0
69298,Procurement,region_7,Master's & above,f,other,1,38,4.0,9,0,69,0
59618,Technology,region_2,Master's & above,m,sourcing,3,32,3.0,5,0,75,0
41005,Sales & Marketing,region_26,Bachelor's,f,other,1,29,5.0,5,0,45,0
39356,Sales & Marketing,region_4,Bachelor's,m,other,1,52,3.0,4,0,50,0
48287,HR,region_31,Master's & above,m,other,1,39,4.0,12,0,52,0
74081,Technology,region_2,Bachelor's,m,sourcing,1,34,4.0,8,0,78,0
24457,Sales & Marketing,region_15,Master's & above,m,other,1,40,4.0,6,0,45,0
63098,Finance,region_2,Bachelor's,m,sourcing,2,25,5.0,3,0,63,0
32876,Sales & Marketing,region_7,Bachelor's,m,other,1,46,5.0,5,0,54,0
40099,Operations,region_19,Master's & above,f,sourcing,1,35,5.0,6,0,59,0
15544,Technology,region_2,Bachelor's,m,other,3,36,3.0,10,1,74,0
1221,Technology,region_2,Bachelor's,m,referred,1,24,3.0,2,0,77,0
49493,Sales & Marketing,region_3,Bachelor's,m,other,1,31,5.0,6,0,50,0
61601,Technology,region_16,Bachelor's,f,other,1,30,1.0,2,0,78,0
54483,Operations,region_23,Master's & above,m,other,1,39,5.0,7,0,61,0
64762,R&D,region_7,Master's & above,m,sourcing,1,35,3.0,4,0,83,0
45075,Sales & Marketing,region_31,Master's & above,m,sourcing,2,32,1.0,2,0,46,0
30650,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,51,3.0,6,0,49,0
67613,Sales & Marketing,region_2,Master's & above,m,sourcing,1,34,3.0,8,0,47,0
38583,Operations,region_9,Bachelor's,m,other,1,26,3.0,2,0,59,0
14015,Technology,region_2,Bachelor's,m,other,1,29,4.0,5,0,82,0
77337,HR,region_6,Bachelor's,m,other,1,29,1.0,3,0,51,0
66142,Operations,region_25,Master's & above,f,other,1,38,3.0,11,0,68,0
14116,Sales & Marketing,region_1,Bachelor's,m,other,1,27,1.0,2,0,56,0
20081,Operations,region_15,Master's & above,f,sourcing,1,36,4.0,10,0,61,0
53195,Finance,region_11,Bachelor's,f,other,1,31,3.0,5,0,58,0
45790,Operations,region_28,Bachelor's,m,other,1,30,3.0,2,0,56,0
27695,Analytics,region_23,Master's & above,m,sourcing,1,40,5.0,4,0,85,0
32957,Sales & Marketing,region_2,Bachelor's,m,referred,1,27,4.0,5,0,48,0
66855,Operations,region_31,Master's & above,m,other,1,44,3.0,17,0,56,0
17999,Operations,region_16,Bachelor's,m,sourcing,1,30,2.0,6,0,60,0
66985,Procurement,region_15,Bachelor's,m,other,1,45,3.0,13,0,71,0
49909,Finance,region_2,Below Secondary,f,sourcing,2,25,4.0,2,0,59,0
48697,Sales & Marketing,region_13,Master's & above,m,sourcing,1,30,4.0,2,0,65,1
26393,Operations,region_22,Bachelor's,m,other,1,33,5.0,6,0,61,0
22435,Sales & Marketing,region_17,Bachelor's,m,other,1,31,1.0,3,0,52,0
44497,Procurement,region_17,Bachelor's,m,sourcing,1,33,2.0,7,0,68,0
50326,HR,region_7,Bachelor's,m,other,1,33,3.0,6,0,51,0
25520,Sales & Marketing,region_20,Bachelor's,m,other,2,40,3.0,11,0,55,0
38154,Sales & Marketing,region_24,Bachelor's,m,other,1,30,5.0,2,0,52,0
52606,Procurement,region_7,Bachelor's,m,other,3,25,5.0,2,0,82,1
74977,Analytics,region_2,Bachelor's,m,other,1,37,3.0,4,0,88,0
67022,Sales & Marketing,region_5,Bachelor's,m,other,1,31,3.0,6,0,50,0
52857,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,29,1.0,2,0,50,0
19671,Procurement,region_2,Master's & above,f,sourcing,1,42,2.0,13,0,69,0
26135,Technology,region_5,Bachelor's,m,other,1,24,3.0,2,0,83,0
46975,Operations,region_31,Bachelor's,m,sourcing,1,31,3.0,5,0,61,0
35849,Sales & Marketing,region_13,Master's & above,f,other,1,32,4.0,5,0,48,0
1935,Sales & Marketing,region_2,Master's & above,f,sourcing,3,33,1.0,4,0,46,0
59032,HR,region_22,Bachelor's,m,other,1,30,3.0,2,0,51,0
64800,Legal,region_2,Bachelor's,m,sourcing,1,35,4.0,5,0,59,0
61896,Operations,region_29,Master's & above,m,sourcing,1,41,3.0,8,0,62,0
40923,Sales & Marketing,region_4,Master's & above,f,sourcing,1,32,5.0,3,0,50,0
70552,Technology,region_23,Bachelor's,m,other,3,32,4.0,7,0,83,0
46210,Operations,region_29,Master's & above,f,other,1,35,3.0,4,0,59,0
65643,Operations,region_24,Bachelor's,m,sourcing,1,39,1.0,4,0,59,0
38973,Sales & Marketing,region_2,Master's & above,f,other,1,60,4.0,5,0,53,0
12655,Procurement,region_11,Bachelor's,m,other,1,31,5.0,2,0,71,0
3738,Analytics,region_7,Bachelor's,m,other,1,40,1.0,9,0,84,0
70449,HR,region_26,Master's & above,m,other,1,40,2.0,10,0,50,0
5347,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,5.0,3,0,52,1
19080,Analytics,region_9,Bachelor's,m,other,2,28,2.0,3,0,84,0
59063,Operations,region_15,Bachelor's,f,other,1,44,5.0,6,0,60,1
11612,Operations,region_22,Master's & above,m,other,1,41,4.0,10,0,57,0
13021,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,28,4.0,4,0,47,1
46494,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,25,5.0,3,0,48,0
22216,Procurement,region_26,Bachelor's,m,other,4,33,4.0,4,0,70,0
26202,Procurement,region_13,Master's & above,m,sourcing,1,47,3.0,5,0,68,0
18459,Technology,region_2,Bachelor's,m,sourcing,1,37,3.0,8,0,83,0
31857,Procurement,region_23,Master's & above,f,other,1,40,5.0,8,0,81,1
57832,Operations,region_22,Bachelor's,f,sourcing,3,33,5.0,7,0,65,1
58078,Operations,region_22,Master's & above,f,other,1,46,2.0,14,0,58,0
68887,Technology,region_2,Bachelor's,f,other,1,31,1.0,4,0,80,0
31150,Analytics,region_22,Master's & above,f,other,1,36,5.0,10,0,85,1
58588,Sales & Marketing,region_2,Bachelor's,f,other,1,30,5.0,6,0,45,0
61120,Sales & Marketing,region_13,Bachelor's,f,other,1,32,2.0,6,0,49,0
65719,Procurement,region_17,Bachelor's,f,sourcing,1,33,5.0,8,0,73,0
56773,Operations,region_2,Bachelor's,m,sourcing,1,31,3.0,2,0,72,1
9486,Finance,region_2,Bachelor's,m,other,1,35,4.0,9,0,59,0
13816,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,32,4.0,5,0,43,0
11452,Operations,region_4,Bachelor's,f,other,1,51,3.0,6,0,63,0
44849,Operations,region_26,Bachelor's,m,other,1,44,5.0,3,0,57,0
7889,Operations,region_7,Master's & above,m,sourcing,2,33,3.0,4,0,63,0
74046,Operations,region_32,Master's & above,f,other,1,37,4.0,9,0,58,0
69391,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,37,1.0,2,0,51,0
54964,Operations,region_6,Bachelor's,f,other,1,28,5.0,6,0,61,0
64513,Analytics,region_22,Bachelor's,m,other,2,28,5.0,6,0,87,1
73956,Sales & Marketing,region_2,Master's & above,f,other,1,45,5.0,17,0,57,0
46562,Sales & Marketing,region_24,Bachelor's,m,other,1,34,1.0,3,0,55,0
46412,Sales & Marketing,region_7,Master's & above,f,other,1,47,3.0,17,0,50,0
36564,Analytics,region_15,Bachelor's,m,sourcing,1,29,4.0,5,0,86,0
1844,Operations,region_32,Bachelor's,m,other,2,37,4.0,7,0,59,1
36062,Sales & Marketing,region_22,Master's & above,m,sourcing,1,45,3.0,16,0,51,0
57932,Technology,region_31,Bachelor's,f,other,1,26,3.0,2,0,74,0
14744,Analytics,region_2,Bachelor's,m,other,1,27,3.0,3,0,84,0
41401,Sales & Marketing,region_1,Master's & above,m,sourcing,1,37,5.0,9,0,51,1
72474,Procurement,region_20,Master's & above,f,other,1,32,5.0,7,0,67,0
4996,Analytics,region_32,Bachelor's,m,sourcing,2,30,5.0,6,0,80,0
32042,Finance,region_15,Bachelor's,f,sourcing,1,26,3.0,3,0,58,0
52895,Technology,region_11,Bachelor's,m,other,2,30,3.0,2,0,74,0
42868,Sales & Marketing,region_10,Master's & above,m,sourcing,1,32,1.0,6,0,46,0
17898,Operations,region_22,Master's & above,m,sourcing,1,38,4.0,7,0,66,0
56264,Analytics,region_9,Bachelor's,m,sourcing,1,30,3.0,6,0,88,0
68199,HR,region_22,Master's & above,m,sourcing,1,33,5.0,8,0,48,0
70998,Operations,region_16,Master's & above,m,sourcing,1,42,3.0,13,0,61,0
21338,Legal,region_2,Master's & above,m,sourcing,1,37,4.0,10,0,58,0
14081,Legal,region_11,Bachelor's,m,other,1,33,1.0,5,0,56,0
26084,Sales & Marketing,region_25,Bachelor's,m,other,1,31,5.0,7,0,50,0
18393,Finance,region_2,Bachelor's,m,other,1,30,5.0,4,0,57,0
75937,Analytics,region_22,Bachelor's,f,sourcing,1,25,3.0,4,0,88,0
1664,Sales & Marketing,region_7,Bachelor's,m,other,2,39,3.0,4,0,47,0
75843,Technology,region_28,Master's & above,m,sourcing,1,30,4.0,7,0,77,0
34949,HR,region_31,Bachelor's,f,other,2,29,3.0,4,0,47,0
13174,Sales & Marketing,region_30,Bachelor's,m,other,1,37,1.0,8,0,48,0
62613,Operations,region_27,Master's & above,m,sourcing,1,42,2.0,4,0,56,0
71067,Technology,region_22,Bachelor's,f,sourcing,1,27,4.0,2,0,81,0
365,HR,region_2,Bachelor's,f,sourcing,1,32,5.0,9,0,51,1
10618,Procurement,region_11,Bachelor's,f,sourcing,1,27,1.0,5,0,70,0
37059,Finance,region_2,Bachelor's,m,sourcing,1,39,5.0,3,0,62,0
67941,Technology,region_7,Master's & above,m,other,1,49,3.0,6,0,83,0
57992,Technology,region_11,Master's & above,m,other,2,35,5.0,7,0,81,1
10501,Operations,region_19,Master's & above,f,sourcing,1,34,4.0,8,0,58,0
57610,Technology,region_2,Bachelor's,m,other,1,41,1.0,12,0,78,0
43662,Technology,region_2,Bachelor's,m,sourcing,1,25,4.0,2,0,82,0
32101,Technology,region_7,Master's & above,m,referred,1,34,3.0,2,0,82,1
16346,Analytics,region_25,Master's & above,m,sourcing,1,34,3.0,7,0,84,0
30538,Sales & Marketing,region_13,Bachelor's,m,other,3,40,2.0,6,0,45,0
61314,Operations,region_2,Below Secondary,m,other,1,22,4.0,2,0,51,0
34660,Procurement,region_22,Master's & above,f,sourcing,1,38,1.0,3,0,67,0
12572,Finance,region_2,Master's & above,f,sourcing,1,33,3.0,7,0,61,1
30936,Operations,region_11,Bachelor's,f,other,1,31,3.0,5,0,59,0
42187,Sales & Marketing,region_7,Bachelor's,m,other,1,35,3.0,6,0,48,0
35691,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,3.0,4,0,51,0
42293,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,43,1.0,16,0,49,0
13746,Sales & Marketing,region_7,Master's & above,m,other,1,37,3.0,8,0,50,0
32709,R&D,region_22,Master's & above,m,sourcing,1,40,3.0,5,0,84,0
13095,Sales & Marketing,region_6,Bachelor's,m,sourcing,2,28,1.0,2,0,50,0
78206,Operations,region_2,Master's & above,m,other,1,39,5.0,3,0,55,1
64045,Finance,region_2,Bachelor's,f,other,1,34,3.0,7,0,57,0
34379,HR,region_3,Master's & above,m,sourcing,1,32,2.0,7,0,48,0
36077,Analytics,region_2,Bachelor's,m,other,1,36,3.0,3,0,85,0
74972,Operations,region_31,Bachelor's,f,other,1,30,4.0,5,0,58,0
22285,R&D,region_7,Bachelor's,m,other,1,42,3.0,7,0,87,0
77109,Sales & Marketing,region_2,Master's & above,m,sourcing,2,49,4.0,19,0,50,0
2931,Analytics,region_2,Bachelor's,m,other,1,32,5.0,4,0,87,0
45714,Procurement,region_22,Bachelor's,f,sourcing,1,29,4.0,1,0,71,0
34462,Analytics,region_12,Bachelor's,m,other,1,30,3.0,2,0,81,0
48174,Operations,region_22,Master's & above,m,referred,1,36,2.0,10,0,58,0
19363,Sales & Marketing,region_3,Bachelor's,m,other,1,38,5.0,10,0,54,0
21028,Sales & Marketing,region_16,Bachelor's,m,other,1,32,1.0,7,0,48,0
47406,Technology,region_2,Master's & above,m,other,1,51,3.0,6,0,76,0
6457,HR,region_3,Bachelor's,m,sourcing,1,27,5.0,2,0,48,0
61196,HR,region_2,Bachelor's,f,other,1,32,2.0,8,0,49,0
16650,Operations,region_31,Bachelor's,f,other,1,31,3.0,8,0,61,0
5239,Finance,region_2,Bachelor's,m,other,1,37,4.0,9,0,59,0
77403,Legal,region_2,Master's & above,f,other,1,56,5.0,14,0,56,0
39769,Sales & Marketing,region_2,Master's & above,m,sourcing,2,43,1.0,6,0,53,0
62893,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,30,4.0,4,0,42,0
2291,Procurement,region_16,Bachelor's,m,other,1,29,3.0,3,0,68,0
44323,Sales & Marketing,region_21,Bachelor's,m,other,1,28,1.0,3,0,51,0
67835,Sales & Marketing,region_2,Master's & above,m,sourcing,1,37,2.0,6,0,49,0
4289,Legal,region_13,Bachelor's,m,sourcing,1,35,3.0,7,0,60,0
27589,Operations,region_14,Bachelor's,f,sourcing,1,33,5.0,7,0,59,0
9826,Sales & Marketing,region_13,Bachelor's,m,other,1,39,2.0,4,0,50,0
18969,Operations,region_22,Bachelor's,m,sourcing,1,29,5.0,3,0,63,0
6842,Procurement,region_21,Bachelor's,m,sourcing,1,34,4.0,6,0,67,0
60215,Analytics,region_13,Bachelor's,m,other,2,29,4.0,3,0,84,0
37609,Technology,region_6,Bachelor's,m,other,1,25,1.0,3,0,78,0
74812,Operations,region_20,Bachelor's,m,other,1,33,5.0,10,0,59,0
63008,Operations,region_23,Bachelor's,m,other,1,34,4.0,2,0,57,0
1950,Operations,region_15,Bachelor's,m,other,1,28,4.0,7,0,62,0
56357,Sales & Marketing,region_15,Bachelor's,m,other,1,27,3.0,3,0,45,0
77820,Operations,region_5,Bachelor's,m,sourcing,1,31,5.0,7,1,99,1
53849,Procurement,region_4,Master's & above,m,sourcing,1,43,2.0,6,0,71,0
2679,Finance,region_10,Master's & above,m,other,1,33,4.0,6,0,63,0
40221,HR,region_2,Master's & above,f,sourcing,1,38,3.0,11,0,50,0
63323,Technology,region_16,Bachelor's,m,other,1,39,2.0,8,0,75,0
12009,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,31,1.0,5,0,52,0
28098,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,28,4.0,2,0,50,0
36336,Sales & Marketing,region_26,Bachelor's,m,other,1,37,5.0,11,0,50,0
44248,Technology,region_7,Master's & above,m,sourcing,1,47,3.0,18,0,79,0
38746,Operations,region_12,Bachelor's,f,sourcing,1,24,4.0,3,0,62,0
35742,Operations,region_2,Bachelor's,f,other,1,44,5.0,6,0,63,0
18744,Sales & Marketing,region_27,Bachelor's,m,other,1,31,5.0,7,0,61,1
42236,R&D,region_22,Master's & above,m,other,1,36,3.0,5,0,85,0
59058,Procurement,region_2,Master's & above,m,other,1,52,1.0,14,0,72,0
34336,Operations,region_2,Master's & above,f,sourcing,2,34,5.0,7,0,61,0
30140,Analytics,region_28,Bachelor's,m,other,1,34,3.0,7,0,80,1
77095,Technology,region_2,Bachelor's,m,sourcing,4,25,1.0,2,0,80,0
39254,Finance,region_23,Master's & above,m,other,1,36,3.0,3,0,63,0
32206,Technology,region_13,Bachelor's,m,other,1,36,2.0,2,0,78,0
28085,Operations,region_2,Master's & above,f,sourcing,2,59,3.0,31,0,62,0
62962,Operations,region_2,Master's & above,f,other,1,55,5.0,11,0,85,1
47159,Analytics,region_29,Bachelor's,m,sourcing,2,30,4.0,6,0,81,0
42144,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,43,5.0,10,0,49,0
60519,Analytics,region_28,Master's & above,m,sourcing,1,30,2.0,4,0,86,0
18730,Sales & Marketing,region_15,Master's & above,m,other,2,31,3.0,6,0,47,0
69392,Technology,region_13,Bachelor's,f,other,1,31,5.0,4,0,75,1
18084,Procurement,region_2,Master's & above,m,sourcing,1,51,3.0,24,0,70,0
64162,Procurement,region_7,Bachelor's,m,sourcing,1,58,2.0,12,0,73,0
5805,Sales & Marketing,region_2,Master's & above,f,other,2,30,1.0,5,0,49,0
31114,Procurement,region_13,Bachelor's,f,other,2,28,5.0,7,0,69,0
32728,Operations,region_2,Master's & above,m,other,1,35,3.0,10,0,55,0
32657,Legal,region_7,Bachelor's,m,other,1,26,5.0,2,1,60,0
78252,Analytics,region_22,Bachelor's,m,sourcing,3,29,5.0,2,0,87,0
14473,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,33,1.0,8,0,50,0
53312,Operations,region_31,Master's & above,m,other,3,33,5.0,6,0,93,1
49697,Procurement,region_20,Bachelor's,m,sourcing,1,27,3.0,4,0,65,0
53406,Finance,region_2,Bachelor's,f,sourcing,1,36,5.0,7,0,60,0
46485,Analytics,region_15,Bachelor's,m,other,1,38,3.0,4,0,87,0
75263,Finance,region_2,Bachelor's,m,other,1,32,3.0,5,0,57,0
15490,Sales & Marketing,region_2,Master's & above,m,other,1,37,4.0,7,0,51,0
6689,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,2.0,16,0,48,0
17673,Sales & Marketing,region_4,Master's & above,m,other,1,50,4.0,17,0,47,1
21400,Operations,region_7,Below Secondary,m,other,1,26,2.0,4,0,56,0
29481,Procurement,region_15,Bachelor's,f,referred,1,35,5.0,8,0,70,1
21412,Technology,region_33,Bachelor's,m,sourcing,1,28,3.0,4,0,79,0
46867,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,5.0,5,0,99,1
28409,Operations,region_2,Bachelor's,m,other,2,46,2.0,13,0,60,0
50446,Technology,region_13,Bachelor's,f,sourcing,1,41,3.0,12,0,78,0
11931,Operations,region_13,Bachelor's,f,other,1,34,5.0,2,0,62,0
1179,Procurement,region_17,Bachelor's,f,other,1,45,4.0,5,1,72,0
56750,Procurement,region_11,Bachelor's,m,sourcing,2,33,2.0,4,0,67,0
76148,HR,region_7,Master's & above,m,other,1,35,2.0,7,0,48,0
54816,Sales & Marketing,region_1,Bachelor's,m,other,1,39,5.0,5,0,49,0
2910,Operations,region_2,Bachelor's,f,sourcing,1,29,1.0,4,0,58,0
21240,Operations,region_2,Master's & above,f,other,1,56,3.0,16,0,71,1
44870,Technology,region_15,Bachelor's,f,sourcing,1,39,3.0,7,0,75,0
68475,Technology,region_7,Bachelor's,m,other,1,41,5.0,7,0,79,0
73148,Procurement,region_15,Master's & above,m,other,1,41,2.0,9,0,71,0
5259,Sales & Marketing,region_9,Bachelor's,m,other,1,26,3.0,5,0,50,0
72971,Technology,region_2,Below Secondary,m,other,1,26,5.0,3,1,80,0
31633,Procurement,region_14,Bachelor's,f,other,1,31,3.0,8,0,70,1
22471,Operations,region_6,Bachelor's,f,other,1,35,3.0,7,0,58,0
31704,Analytics,region_28,Bachelor's,f,sourcing,1,32,5.0,7,0,83,0
10335,Procurement,region_15,Master's & above,f,other,1,41,5.0,13,1,67,0
22646,Operations,region_22,Master's & above,m,other,1,59,3.0,7,0,57,0
31126,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,29,2.0,3,0,47,0
42111,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,41,3.0,6,0,49,0
29750,Analytics,region_15,Master's & above,m,sourcing,3,38,5.0,13,0,79,0
31664,Operations,region_22,Below Secondary,m,other,3,26,3.0,2,0,58,0
16984,Sales & Marketing,region_8,Bachelor's,m,other,1,37,5.0,7,0,47,0
10969,Analytics,region_32,Bachelor's,f,other,1,32,2.0,5,0,82,0
10610,Technology,region_27,Bachelor's,m,other,2,30,3.0,6,0,80,1
70447,Operations,region_32,Bachelor's,m,other,1,33,5.0,7,0,57,0
22276,Operations,region_2,Master's & above,m,other,1,39,5.0,4,0,62,0
15958,Operations,region_7,Bachelor's,f,other,1,30,4.0,3,0,61,0
49028,Procurement,region_2,Bachelor's,f,other,1,39,3.0,4,0,69,0
7895,R&D,region_7,Bachelor's,m,other,1,29,3.0,3,0,85,1
15163,Operations,region_27,Master's & above,f,other,1,50,3.0,3,0,62,0
56663,Sales & Marketing,region_16,Master's & above,m,other,1,30,2.0,5,0,49,0
37240,Operations,region_16,Bachelor's,f,other,1,30,4.0,5,0,58,0
25850,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,43,5.0,4,0,53,0
18986,Procurement,region_31,Master's & above,f,sourcing,1,34,3.0,2,0,67,0
56857,Operations,region_26,Bachelor's,m,other,2,30,5.0,5,0,58,0
65043,Operations,region_22,Bachelor's,m,sourcing,1,28,3.0,3,0,58,0
51507,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,41,3.0,12,0,46,0
3539,Sales & Marketing,region_32,Bachelor's,m,other,1,27,5.0,5,0,48,0
11701,Procurement,region_2,Bachelor's,f,other,1,57,5.0,25,0,71,0
37752,Procurement,region_2,Master's & above,m,sourcing,1,49,3.0,6,0,72,0
6914,Operations,region_14,Bachelor's,m,sourcing,1,39,3.0,2,0,55,0
32195,Analytics,region_19,Bachelor's,m,sourcing,1,37,4.0,5,1,82,0
77234,Analytics,region_11,Bachelor's,m,other,2,38,5.0,7,0,88,0
1994,Operations,region_6,Bachelor's,f,other,1,34,5.0,5,0,58,0
62422,HR,region_2,Master's & above,f,sourcing,1,52,3.0,23,0,50,1
63491,Procurement,region_23,Master's & above,m,other,1,41,3.0,3,0,73,0
29908,Finance,region_4,Master's & above,m,other,1,32,5.0,4,1,90,1
76024,HR,region_13,Bachelor's,m,sourcing,1,34,5.0,7,0,50,0
43895,Procurement,region_4,Master's & above,f,other,1,32,4.0,6,0,71,0
19917,Sales & Marketing,region_7,Bachelor's,f,sourcing,2,31,3.0,2,0,51,0
21562,Operations,region_21,Bachelor's,m,other,1,47,3.0,14,0,60,0
