employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
61878,Procurement,region_22,Bachelor's,f,other,1,31,1.0,6,0,72,0
44584,HR,region_22,Master's & above,f,referred,1,32,5.0,7,0,59,1
67485,Procurement,region_2,Bachelor's,f,sourcing,2,32,3.0,5,0,64,0
25129,Technology,region_1,Master's & above,f,sourcing,1,40,5.0,13,0,75,0
8752,Sales & Marketing,region_2,Master's & above,m,other,1,35,4.0,3,0,47,0
31883,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,28,3.0,6,0,49,0
73185,Analytics,region_2,Bachelor's,m,other,1,37,5.0,9,0,82,0
72927,Sales & Marketing,region_1,Master's & above,m,sourcing,1,31,3.0,4,0,55,0
12910,Operations,region_22,Master's & above,f,other,1,40,4.0,9,0,93,1
75695,Technology,region_2,Bachelor's,f,other,1,29,4.0,5,0,78,0
71815,Operations,region_14,Master's & above,f,other,1,43,5.0,6,0,56,0
61560,HR,region_10,Master's & above,m,sourcing,1,34,3.0,7,0,53,0
33842,HR,region_2,Master's & above,m,sourcing,1,42,5.0,4,0,63,1
38810,Technology,region_2,Master's & above,f,sourcing,1,47,1.0,19,0,81,0
39489,Technology,region_2,Bachelor's,f,other,2,32,3.0,4,0,79,0
64831,Technology,region_2,Master's & above,m,other,2,53,3.0,4,0,81,0
14321,Technology,region_7,Master's & above,m,referred,1,36,5.0,9,0,78,0
67759,Technology,region_16,Bachelor's,f,other,1,59,5.0,12,0,81,1
69517,Technology,region_7,Master's & above,m,sourcing,1,33,2.0,7,0,77,0
59208,Procurement,region_15,Bachelor's,m,other,2,30,3.0,7,0,72,0
54584,Analytics,region_28,Bachelor's,m,other,1,31,5.0,3,0,82,0
16294,Technology,region_16,Bachelor's,f,other,1,30,2.0,4,0,78,0
11657,Operations,region_13,Master's & above,f,sourcing,1,40,5.0,7,0,63,0
1144,Procurement,region_22,Bachelor's,m,sourcing,4,27,4.0,1,0,83,1
2677,Sales & Marketing,region_28,Master's & above,f,other,1,33,4.0,6,0,43,0
45031,Sales & Marketing,region_13,Master's & above,m,referred,1,31,5.0,5,0,49,0
10609,Operations,region_32,Bachelor's,m,other,1,30,5.0,4,0,53,0
42874,Operations,region_34,Bachelor's,f,other,1,28,1.0,5,0,58,0
18013,Procurement,region_2,Master's & above,f,sourcing,1,56,3.0,12,0,73,0
1645,Sales & Marketing,region_4,Bachelor's,f,other,1,33,5.0,6,0,47,1
15217,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,3.0,2,0,54,1
17236,Analytics,region_26,Bachelor's,m,sourcing,1,26,3.0,3,0,80,0
18267,Procurement,region_2,Bachelor's,m,sourcing,1,28,3.0,4,0,75,0
51826,Technology,region_22,Bachelor's,m,other,1,35,3.0,5,0,77,0
7886,Analytics,region_2,Master's & above,m,other,1,51,5.0,6,0,81,0
51423,Technology,region_7,Master's & above,m,other,1,56,3.0,27,0,80,0
58613,Operations,region_27,Master's & above,f,sourcing,1,35,3.0,3,0,64,0
61025,Sales & Marketing,region_2,Master's & above,f,sourcing,1,51,1.0,18,0,47,0
54615,Sales & Marketing,region_30,Bachelor's,m,other,1,26,4.0,5,0,55,0
58735,Sales & Marketing,region_17,Master's & above,m,other,1,37,3.0,3,0,56,0
66656,Operations,region_19,Master's & above,m,other,1,37,3.0,4,0,58,1
19125,Finance,region_7,Bachelor's,f,sourcing,1,32,3.0,4,0,58,0
50260,Operations,region_19,Master's & above,m,other,1,38,4.0,3,0,56,0
2276,Operations,region_15,Bachelor's,f,sourcing,1,34,2.0,3,0,58,0
39997,Analytics,region_21,Bachelor's,m,other,1,29,3.0,5,0,81,0
31795,Operations,region_31,Bachelor's,m,other,1,41,1.0,5,0,66,0
20013,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,23,3.0,1,0,48,0
61323,Technology,region_5,Bachelor's,m,sourcing,1,25,2.0,3,0,76,0
49486,Sales & Marketing,region_16,Bachelor's,m,other,1,33,4.0,4,0,49,0
28096,Finance,region_25,Master's & above,m,sourcing,1,33,3.0,2,0,53,0
1403,Analytics,region_22,Bachelor's,f,sourcing,1,30,5.0,2,0,83,0
73675,Operations,region_29,Bachelor's,m,other,1,28,4.0,2,0,58,0
74555,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,22,3.0,2,0,50,0
59648,Technology,region_5,Bachelor's,f,sourcing,1,32,3.0,4,0,82,0
38617,Sales & Marketing,region_15,Master's & above,m,other,1,43,2.0,10,0,48,0
10673,Analytics,region_7,Master's & above,m,other,1,46,5.0,14,0,82,0
24332,Procurement,region_2,Bachelor's,f,sourcing,1,25,3.0,2,0,74,0
30305,Sales & Marketing,region_15,Bachelor's,m,other,1,38,3.0,10,0,55,0
38087,Procurement,region_2,Bachelor's,f,other,2,55,3.0,28,0,67,0
60279,Sales & Marketing,region_28,Bachelor's,m,other,1,37,5.0,5,0,45,0
38135,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,29,3.0,2,1,48,0
68817,Technology,region_22,Bachelor's,m,sourcing,1,29,4.0,2,0,96,1
6135,HR,region_2,Bachelor's,f,sourcing,1,43,2.0,13,0,50,0
62927,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,34,4.0,9,0,53,0
78290,Operations,region_2,Bachelor's,f,other,1,52,1.0,7,0,60,0
37305,Sales & Marketing,region_2,Master's & above,f,other,5,40,1.0,11,0,49,0
75206,Operations,region_22,Master's & above,f,other,1,41,5.0,9,0,61,0
69987,Operations,region_15,Bachelor's,f,other,1,49,5.0,15,1,65,0
40262,Technology,region_2,Bachelor's,m,other,2,28,3.0,5,0,81,0
20994,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,35,1.0,9,0,51,0
46715,Sales & Marketing,region_32,Bachelor's,m,other,1,40,1.0,9,0,52,0
8291,Operations,region_7,Bachelor's,f,other,1,34,4.0,5,0,61,0
30404,Technology,region_2,Bachelor's,f,sourcing,1,33,1.0,5,0,82,0
67872,Procurement,region_17,Bachelor's,f,sourcing,1,30,1.0,2,1,68,0
27458,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,53,3.0,6,0,48,0
69858,Operations,region_32,Bachelor's,f,sourcing,1,39,3.0,8,0,59,0
22273,Sales & Marketing,region_2,Bachelor's,m,other,3,36,3.0,10,0,49,0
13713,Operations,region_22,Bachelor's,f,other,1,53,3.0,4,0,60,0
53077,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,29,3.0,5,0,45,0
1906,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,28,3.0,3,0,49,0
35703,R&D,region_8,Bachelor's,m,other,1,27,3.0,4,0,84,0
72259,Procurement,region_2,Bachelor's,f,sourcing,2,35,2.0,8,0,69,0
14288,Analytics,region_7,Bachelor's,m,other,1,39,5.0,8,0,87,0
9253,Operations,region_29,Master's & above,m,other,1,34,4.0,6,0,59,0
69617,Analytics,region_22,Master's & above,f,sourcing,1,33,1.0,3,0,87,0
52641,Sales & Marketing,region_4,Master's & above,m,other,1,54,2.0,12,0,56,0
12175,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,30,3.0,7,0,48,0
46512,Operations,region_9,Bachelor's,m,other,1,34,3.0,7,0,60,0
3848,Technology,region_5,Master's & above,f,other,1,34,3.0,3,0,78,0
34723,Procurement,region_22,Master's & above,m,sourcing,1,36,3.0,10,0,71,0
54013,Technology,region_15,Master's & above,m,sourcing,1,40,3.0,4,0,76,0
8605,Technology,region_14,Bachelor's,m,sourcing,1,33,3.0,7,0,83,0
19931,Operations,region_4,Bachelor's,m,other,1,31,3.0,6,0,61,0
27650,Finance,region_22,Bachelor's,f,other,2,30,3.0,2,0,60,0
57612,Operations,region_11,Master's & above,f,other,1,41,3.0,2,0,57,0
48973,Sales & Marketing,region_24,Master's & above,m,other,1,30,3.0,5,0,50,0
11732,Operations,region_24,Bachelor's,m,sourcing,1,26,3.0,4,0,67,0
56835,Sales & Marketing,region_22,Bachelor's,m,other,1,28,2.0,2,0,49,0
1559,Operations,region_24,Bachelor's,m,sourcing,1,31,4.0,4,0,56,0
30257,R&D,region_2,Bachelor's,m,other,2,48,4.0,20,0,86,0
56357,Sales & Marketing,region_15,Bachelor's,m,other,1,27,3.0,3,0,45,0
12595,Sales & Marketing,region_34,Bachelor's,f,sourcing,1,27,1.0,2,0,50,0
38277,Sales & Marketing,region_2,Master's & above,f,sourcing,1,35,3.0,9,0,54,0
17730,Operations,region_22,Master's & above,m,sourcing,2,42,3.0,11,0,62,0
17558,Operations,region_15,Bachelor's,m,sourcing,1,38,4.0,5,0,60,0
38764,Operations,region_15,Bachelor's,m,sourcing,1,39,5.0,11,0,60,1
50884,R&D,region_22,Master's & above,m,other,1,30,5.0,9,0,87,0
15259,Technology,region_11,Master's & above,m,sourcing,1,36,3.0,4,0,77,0
16675,Analytics,region_15,Master's & above,m,other,1,31,5.0,7,0,81,1
53556,HR,region_4,Bachelor's,f,sourcing,1,27,5.0,4,0,53,1
37486,Legal,region_2,Master's & above,m,sourcing,1,59,1.0,15,0,57,0
19038,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33,3.0,4,0,49,0
59538,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,38,4.0,10,0,58,0
35184,Procurement,region_27,Bachelor's,f,other,1,31,1.0,5,0,73,0
33148,Analytics,region_3,Master's & above,m,sourcing,1,40,5.0,11,0,83,0
32768,Technology,region_16,Bachelor's,m,other,1,24,3.0,3,0,77,0
21230,R&D,region_7,Bachelor's,m,sourcing,2,32,5.0,3,0,83,1
36284,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,4.0,6,0,51,0
5816,Procurement,region_15,Master's & above,m,other,1,32,3.0,2,0,65,0
72940,Procurement,region_13,Master's & above,m,other,2,42,3.0,7,1,83,1
64414,Procurement,region_2,Bachelor's,f,referred,1,33,3.0,5,0,80,1
66576,Sales & Marketing,region_2,Master's & above,m,sourcing,1,34,4.0,9,0,50,0
56254,Sales & Marketing,region_2,Master's & above,m,referred,1,37,4.0,9,0,51,0
26338,Operations,region_21,Master's & above,m,other,2,47,4.0,6,0,59,0
25884,R&D,region_16,Bachelor's,m,other,1,29,3.0,4,0,83,0
65540,Legal,region_2,Bachelor's,m,other,1,35,3.0,5,0,59,0
46107,Sales & Marketing,region_3,Bachelor's,m,other,1,41,3.0,8,0,49,0
5460,Operations,region_11,Bachelor's,m,other,3,27,4.0,3,0,61,0
14990,Analytics,region_20,Bachelor's,m,other,1,32,5.0,6,0,80,0
59809,Operations,region_15,Bachelor's,m,sourcing,1,42,1.0,13,0,59,0
71725,Technology,region_22,Bachelor's,m,other,1,28,2.0,3,0,80,0
13529,Sales & Marketing,region_8,Master's & above,m,other,1,33,3.0,5,0,47,0
40061,Sales & Marketing,region_13,Master's & above,m,referred,1,31,1.0,5,0,52,0
6308,Technology,region_30,Bachelor's,m,sourcing,1,30,3.0,2,0,77,0
196,HR,region_7,Bachelor's,f,other,1,35,3.0,7,0,46,0
74105,Sales & Marketing,region_29,Bachelor's,m,sourcing,2,34,1.0,7,0,50,0
77594,Sales & Marketing,region_15,Bachelor's,m,other,1,34,5.0,8,0,51,0
16568,Operations,region_8,Bachelor's,m,sourcing,1,33,5.0,7,0,61,0
57366,Sales & Marketing,region_16,Bachelor's,m,other,1,34,1.0,5,0,48,0
38627,Operations,region_23,Bachelor's,m,sourcing,1,27,4.0,2,0,60,0
31545,Sales & Marketing,region_23,Master's & above,m,other,1,44,1.0,15,0,51,0
36310,Finance,region_26,Bachelor's,f,sourcing,1,29,5.0,2,0,60,0
32690,Operations,region_4,Bachelor's,f,other,1,36,5.0,2,0,69,1
32350,Procurement,region_2,Bachelor's,f,other,2,33,3.0,8,0,74,0
32624,Sales & Marketing,region_23,Bachelor's,f,other,1,30,3.0,6,0,52,0
889,Analytics,region_22,Bachelor's,m,other,2,33,3.0,8,0,87,0
54126,Analytics,region_7,Bachelor's,m,sourcing,1,27,2.0,5,0,81,0
21235,HR,region_22,Master's & above,f,other,1,36,3.0,9,0,51,0
18693,Operations,region_22,Bachelor's,m,sourcing,2,29,5.0,5,0,64,1
24646,Technology,region_2,Bachelor's,f,other,2,29,2.0,4,0,80,0
67445,Sales & Marketing,region_22,Bachelor's,m,other,6,26,2.0,3,0,46,0
28862,Finance,region_2,Bachelor's,m,sourcing,2,38,3.0,4,0,62,0
26120,R&D,region_31,Bachelor's,m,sourcing,1,34,3.0,5,0,83,0
37008,HR,region_7,Bachelor's,f,other,1,32,5.0,5,0,47,0
67023,Finance,region_22,Bachelor's,m,other,1,28,5.0,2,0,91,1
35890,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,4.0,14,0,46,0
1006,Sales & Marketing,region_26,Bachelor's,m,other,1,46,3.0,4,0,52,0
44238,Technology,region_1,Master's & above,f,other,1,31,1.0,4,0,78,0
20658,Technology,region_13,Bachelor's,m,sourcing,1,25,4.0,2,0,83,0
33394,Analytics,region_29,Bachelor's,m,sourcing,2,29,3.0,3,0,84,0
11864,HR,region_2,Bachelor's,m,other,1,49,5.0,7,0,54,0
63427,Sales & Marketing,region_23,Master's & above,m,other,1,41,3.0,8,0,51,0
3873,Technology,region_26,Bachelor's,f,other,1,32,1.0,5,0,82,0
31056,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,33,1.0,8,0,51,0
8831,Analytics,region_8,Bachelor's,m,sourcing,1,38,5.0,10,0,87,0
12914,Operations,region_2,Bachelor's,f,other,1,40,3.0,11,0,91,1
37849,Technology,region_7,Master's & above,m,other,1,45,1.0,15,0,84,0
74977,Analytics,region_2,Bachelor's,m,other,1,37,3.0,4,0,88,0
25649,Procurement,region_14,Bachelor's,m,other,1,32,1.0,6,1,73,0
63946,Operations,region_22,Master's & above,m,other,1,38,3.0,4,0,65,0
28622,Technology,region_22,Master's & above,m,other,1,42,2.0,5,0,77,0
37130,Procurement,region_2,Master's & above,m,sourcing,1,48,4.0,3,0,71,0
44878,Finance,region_7,Master's & above,m,other,1,38,3.0,2,0,63,0
779,Sales & Marketing,region_10,Master's & above,m,other,1,40,1.0,11,0,50,0
2825,Operations,region_19,Bachelor's,f,other,1,41,3.0,10,0,59,0
32476,Finance,region_31,Bachelor's,m,sourcing,2,29,3.0,2,0,62,0
41055,Technology,region_31,Master's & above,m,other,1,46,3.0,17,0,80,0
53764,Procurement,region_2,Bachelor's,f,other,1,37,2.0,12,0,70,0
68863,Procurement,region_22,Master's & above,m,other,1,37,1.0,5,0,69,0
45106,Technology,region_33,Master's & above,m,sourcing,1,59,3.0,3,0,86,0
10623,Analytics,region_1,Bachelor's,m,other,2,27,3.0,3,0,82,0
31208,Analytics,region_26,Bachelor's,m,other,2,34,4.0,4,0,83,0
18120,Operations,region_33,Bachelor's,m,sourcing,1,37,3.0,3,0,54,0
49459,Legal,region_20,Bachelor's,m,other,1,32,5.0,5,0,62,0
8295,Operations,region_13,Bachelor's,m,sourcing,1,45,4.0,16,0,60,0
40991,Operations,region_22,Master's & above,f,other,2,51,5.0,21,0,63,0
51094,Operations,region_19,Bachelor's,m,other,1,35,4.0,10,0,62,0
46995,Procurement,region_5,Bachelor's,f,other,1,29,1.0,5,0,73,0
6118,Operations,region_13,Master's & above,m,other,3,39,5.0,8,0,70,1
10644,Operations,region_15,Master's & above,m,other,1,45,3.0,11,0,63,0
208,Sales & Marketing,region_7,Master's & above,f,other,2,42,4.0,15,0,47,1
14763,Technology,region_24,Bachelor's,m,other,1,32,2.0,8,0,81,0
7220,Operations,region_22,Bachelor's,m,sourcing,2,29,5.0,3,0,66,0
55792,Sales & Marketing,region_1,Master's & above,m,sourcing,2,36,3.0,3,0,50,0
70365,Sales & Marketing,region_14,Bachelor's,f,other,1,37,4.0,11,0,48,0
60712,Sales & Marketing,region_24,Bachelor's,m,other,1,29,1.0,5,0,43,0
7221,Technology,region_9,Master's & above,m,other,2,32,3.0,7,0,78,0
53412,Sales & Marketing,region_4,Master's & above,m,sourcing,1,35,4.0,3,0,48,1
57118,Procurement,region_20,Bachelor's,m,other,1,40,1.0,8,0,72,0
49142,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,20,5.0,2,0,45,0
30218,Procurement,region_2,Master's & above,f,other,1,45,3.0,14,0,71,0
71924,Technology,region_5,Bachelor's,m,other,1,30,3.0,4,0,79,0
25611,HR,region_22,Master's & above,m,sourcing,1,35,3.0,10,0,50,0
19867,Operations,region_2,Master's & above,m,sourcing,1,52,1.0,19,0,59,0
76268,Sales & Marketing,region_1,Master's & above,m,other,1,31,2.0,10,0,50,0
41870,Sales & Marketing,region_10,Bachelor's,m,sourcing,2,34,3.0,3,0,50,0
60167,Sales & Marketing,region_1,Master's & above,m,other,1,34,5.0,3,0,49,0
47224,Analytics,region_2,Master's & above,m,other,1,51,5.0,5,0,85,0
48364,Procurement,region_15,Master's & above,f,sourcing,1,34,5.0,10,0,68,0
6764,Sales & Marketing,region_7,Master's & above,m,sourcing,2,50,2.0,17,0,54,0
48941,Operations,region_5,Bachelor's,m,other,1,39,1.0,4,0,59,0
28235,Analytics,region_10,Master's & above,m,other,1,35,5.0,3,0,85,0
52211,Sales & Marketing,region_5,Bachelor's,m,other,1,36,4.0,3,0,54,0
72423,Operations,region_2,Master's & above,m,sourcing,1,39,3.0,2,0,60,0
59779,Technology,region_23,Bachelor's,f,other,1,33,4.0,8,0,79,0
56857,Operations,region_26,Bachelor's,m,other,2,30,5.0,5,0,58,0
27662,Sales & Marketing,region_4,Bachelor's,m,other,1,40,5.0,13,0,48,0
15723,Operations,region_13,Bachelor's,f,other,1,42,3.0,13,0,62,0
60627,Sales & Marketing,region_2,Bachelor's,m,other,1,35,5.0,10,0,51,1
67782,Sales & Marketing,region_15,Bachelor's,m,other,1,38,3.0,9,0,49,0
23397,Procurement,region_17,Master's & above,f,other,2,46,3.0,2,0,69,0
43270,HR,region_20,Bachelor's,m,other,1,31,4.0,5,0,48,0
15327,Operations,region_13,Bachelor's,f,sourcing,1,39,4.0,7,0,62,0
23596,Operations,region_15,Bachelor's,m,other,1,36,5.0,7,0,55,0
22306,Procurement,region_4,Bachelor's,f,other,1,29,5.0,3,0,71,0
71440,Sales & Marketing,region_7,Master's & above,m,other,1,39,4.0,15,0,49,0
68614,Operations,region_2,Master's & above,f,sourcing,1,35,5.0,6,0,60,0
37312,Sales & Marketing,region_26,Master's & above,m,other,1,49,4.0,9,0,51,0
53468,Sales & Marketing,region_2,Bachelor's,f,other,2,28,4.0,7,0,52,0
54107,Technology,region_8,Bachelor's,m,other,2,29,5.0,4,0,74,0
44534,Procurement,region_2,Bachelor's,f,other,2,34,5.0,6,0,64,0
59832,Analytics,region_12,Bachelor's,m,sourcing,2,39,5.0,4,0,86,0
67733,Operations,region_22,Master's & above,m,other,1,36,1.0,9,0,58,0
45793,Technology,region_23,Bachelor's,m,sourcing,2,32,3.0,5,0,84,0
13594,Legal,region_2,Master's & above,m,other,1,50,5.0,18,0,57,0
54876,Operations,region_2,Bachelor's,f,other,2,33,1.0,3,0,60,0
37436,Operations,region_2,Master's & above,f,other,1,33,3.0,7,1,58,0
75602,Procurement,region_5,Bachelor's,m,other,1,29,3.0,2,0,69,0
32215,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,5.0,4,0,47,0
26337,Operations,region_15,Master's & above,m,sourcing,1,41,3.0,10,0,55,0
29305,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,43,3.0,11,0,54,0
34542,Technology,region_2,Bachelor's,f,sourcing,7,31,3.0,5,0,82,0
67721,Finance,region_7,Bachelor's,f,other,1,24,3.0,1,0,62,0
46350,Sales & Marketing,region_2,Bachelor's,m,other,1,33,4.0,8,0,50,0
68475,Technology,region_7,Bachelor's,m,other,1,41,5.0,7,0,79,0
38956,Sales & Marketing,region_31,Bachelor's,m,other,1,31,4.0,5,0,49,0
74414,Operations,region_21,Bachelor's,f,other,1,36,3.0,6,0,63,0
31251,HR,region_2,Below Secondary,f,sourcing,1,23,4.0,2,0,48,0
53322,Operations,region_12,Master's & above,f,other,1,31,3.0,6,0,58,0
256,Operations,region_16,Master's & above,m,sourcing,1,34,3.0,6,0,57,0
61803,R&D,region_22,Master's & above,m,sourcing,2,35,4.0,7,0,81,0
39623,Sales & Marketing,region_13,Bachelor's,m,other,1,39,5.0,6,0,47,0
39750,Operations,region_22,Bachelor's,f,sourcing,1,33,3.0,9,0,61,0
67421,Finance,region_28,Bachelor's,f,other,2,27,4.0,3,0,93,1
22869,Technology,region_27,Master's & above,m,other,1,38,3.0,7,0,78,0
38887,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,36,5.0,9,0,50,0
65075,R&D,region_29,Bachelor's,m,other,1,34,3.0,7,0,85,0
76563,Operations,region_7,Master's & above,f,sourcing,1,36,5.0,2,0,58,0
61974,Procurement,region_13,Bachelor's,f,other,1,30,4.0,8,0,82,1
34084,Analytics,region_31,Bachelor's,m,other,1,36,3.0,3,0,82,0
70896,Technology,region_2,Master's & above,m,sourcing,1,32,3.0,5,0,74,0
21562,Operations,region_21,Bachelor's,m,other,1,47,3.0,14,0,60,0
71089,HR,region_15,Bachelor's,m,other,1,36,3.0,8,0,49,0
32916,Procurement,region_2,Bachelor's,m,other,1,29,4.0,3,0,69,0
32537,Sales & Marketing,region_7,Bachelor's,m,other,1,40,5.0,4,0,52,0
45544,Sales & Marketing,region_7,Bachelor's,f,other,1,48,3.0,14,0,53,0
35930,Procurement,region_2,Bachelor's,m,sourcing,1,25,5.0,3,0,70,1
29925,Operations,region_13,Bachelor's,f,sourcing,1,27,4.0,4,0,56,0
75772,Operations,region_2,Bachelor's,m,other,1,60,4.0,8,1,61,1
76754,Operations,region_15,Master's & above,f,sourcing,1,45,4.0,14,0,62,0
63217,Technology,region_2,Bachelor's,m,referred,2,29,5.0,3,0,82,0
32116,Procurement,region_19,Bachelor's,f,other,1,35,3.0,5,0,84,1
61207,HR,region_2,Master's & above,m,sourcing,1,39,5.0,8,0,50,0
37361,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,5.0,7,0,48,1
33977,Operations,region_7,Master's & above,m,sourcing,2,41,5.0,14,0,55,0
14093,Operations,region_23,Master's & above,m,sourcing,1,42,4.0,2,0,64,0
40996,Analytics,region_13,Master's & above,m,other,1,38,3.0,10,0,85,0
20934,Sales & Marketing,region_7,Master's & above,m,sourcing,1,36,3.0,5,0,44,0
48804,Sales & Marketing,region_25,Master's & above,m,other,1,36,2.0,10,0,47,0
19202,Technology,region_7,Bachelor's,m,other,1,28,5.0,3,0,79,0
8289,Sales & Marketing,region_1,Bachelor's,m,other,2,30,5.0,3,0,51,0
31057,Procurement,region_10,Master's & above,m,sourcing,2,35,3.0,11,0,64,0
11400,Analytics,region_29,Bachelor's,f,other,1,28,4.0,2,0,87,0
34554,Analytics,region_7,Bachelor's,m,other,1,36,3.0,10,0,86,0
70552,Technology,region_23,Bachelor's,m,other,3,32,4.0,7,0,83,0
76951,Technology,region_7,Master's & above,m,other,1,39,3.0,8,0,79,0
7238,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,5.0,3,0,52,0
25084,Operations,region_22,Master's & above,f,sourcing,1,49,5.0,16,0,59,0
17564,Operations,region_2,Bachelor's,m,other,1,39,1.0,4,1,57,0
11000,Legal,region_2,Bachelor's,m,other,1,47,3.0,7,0,61,0
76185,Analytics,region_22,Master's & above,m,other,2,33,1.0,8,0,81,0
68705,Operations,region_22,Bachelor's,f,other,2,35,5.0,9,0,63,0
68496,Legal,region_13,Master's & above,m,other,1,41,1.0,8,0,57,0
50020,Sales & Marketing,region_9,Master's & above,m,sourcing,1,32,3.0,4,0,50,0
68827,Legal,region_2,Bachelor's,m,sourcing,1,38,3.0,10,0,61,0
36654,Sales & Marketing,region_15,Bachelor's,m,other,1,49,3.0,8,0,47,1
68695,Analytics,region_29,Bachelor's,f,sourcing,1,29,3.0,8,0,85,0
22788,Sales & Marketing,region_10,Master's & above,m,other,2,35,1.0,3,0,49,0
27660,Procurement,region_4,Master's & above,m,other,1,51,5.0,17,0,71,0
19177,Operations,region_22,Master's & above,m,other,1,55,4.0,10,0,60,0
65482,Analytics,region_22,Bachelor's,f,other,1,32,5.0,4,0,84,0
66800,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,36,5.0,8,1,88,1
30485,Procurement,region_2,Master's & above,f,other,1,55,3.0,18,0,70,0
43384,Sales & Marketing,region_16,Bachelor's,m,other,1,38,1.0,6,0,51,0
54910,Operations,region_10,Master's & above,f,sourcing,1,42,5.0,7,0,55,0
58567,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,33,4.0,10,0,58,1
38636,Operations,region_15,Bachelor's,f,other,1,39,5.0,9,0,51,0
13716,Procurement,region_27,Master's & above,m,other,1,43,2.0,4,0,68,0
24440,Analytics,region_28,Master's & above,m,other,1,42,5.0,3,0,81,0
26242,Operations,region_28,Bachelor's,f,other,1,26,5.0,3,0,57,0
60397,Sales & Marketing,region_2,Master's & above,f,sourcing,2,41,3.0,6,0,50,0
43926,Sales & Marketing,region_24,Bachelor's,m,other,1,33,3.0,7,0,48,0
28757,Legal,region_2,Below Secondary,m,sourcing,1,26,5.0,2,0,61,0
31357,Sales & Marketing,region_6,Bachelor's,m,other,1,30,4.0,6,0,52,0
43411,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,27,3.0,2,0,47,0
5971,Operations,region_7,Bachelor's,m,sourcing,1,39,1.0,4,0,60,0
16595,Procurement,region_27,Bachelor's,f,sourcing,1,36,4.0,4,0,67,0
42415,Operations,region_11,Bachelor's,m,sourcing,2,31,5.0,5,0,60,0
64686,Procurement,region_7,Master's & above,f,other,1,33,4.0,5,0,73,0
18711,Procurement,region_2,Master's & above,f,sourcing,1,55,4.0,25,0,72,0
39875,Procurement,region_2,Master's & above,f,other,1,46,3.0,10,0,72,0
72116,Operations,region_28,Master's & above,f,other,1,34,5.0,6,0,63,0
29317,Operations,region_2,Bachelor's,m,other,1,37,3.0,10,1,76,1
52922,Operations,region_16,Bachelor's,f,other,1,30,2.0,5,0,55,0
46787,Analytics,region_28,Master's & above,m,sourcing,2,35,3.0,8,0,85,1
8651,Operations,region_2,Master's & above,f,sourcing,1,48,4.0,12,0,64,0
33266,Operations,region_2,Bachelor's,f,other,1,58,4.0,13,0,61,0
8558,Technology,region_27,Master's & above,m,other,1,37,4.0,5,0,77,0
55615,Sales & Marketing,region_13,Master's & above,m,sourcing,1,32,1.0,5,0,47,0
10143,Sales & Marketing,region_2,Bachelor's,m,other,1,29,3.0,2,0,47,0
57169,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,27,3.0,5,0,41,1
42173,Sales & Marketing,region_7,Bachelor's,m,other,1,32,3.0,5,0,45,0
5959,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,41,5.0,11,0,54,0
43934,HR,region_2,Master's & above,m,other,1,49,5.0,6,0,50,0
74127,Analytics,region_22,Master's & above,m,other,1,35,2.0,7,0,82,0
68733,Operations,region_24,Master's & above,f,other,1,36,3.0,2,0,63,0
50758,Finance,region_22,Bachelor's,m,sourcing,2,26,5.0,3,0,55,0
427,Procurement,region_15,Bachelor's,f,sourcing,2,33,4.0,8,0,71,0
312,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,35,3.0,9,0,45,1
68694,Technology,region_22,Bachelor's,m,other,2,33,3.0,5,0,77,0
67972,Sales & Marketing,region_28,Bachelor's,f,other,1,32,4.0,8,0,48,0
26775,Technology,region_7,Bachelor's,f,other,1,43,3.0,13,0,75,0
74208,Technology,region_22,Bachelor's,f,other,1,29,4.0,4,0,86,0
6184,Operations,region_7,Master's & above,m,sourcing,1,50,4.0,22,0,56,0
